NAME,OVR,POT
Víctor Cabezas,62,74
Fabián Viáfara,66,67
Geisson Perea,66,68
Carlos Henao,70,70
Mairon Quiñones,65,70
Camilo Ayala,66,66
Kevin Rendón,63,65
Andrey Estupiñán,68,71
Jown Cardona,68,75
Juan Villota,69,70
Ray Vanegas,67,68
Carlos Daniel Hidalgo,63,63
Daniel Hernández,69,69
Ederson Moreno,64,68
José Ortíz,64,78
Carlos BejaranoL,68,68
Henry Rojas,67,67
Víctor Giraldo,67,67
Cristian FlórezL,67,71
Franco Boló,64,67
Romeesh Ivey,61,64
Éder CastañedaL,66,69
Nicolás RoaL,62,67
Mateo García,60,69
Luis Copete,66,66
César Amaya,63,63
José De la Cuesta,67,67
Wilfrido de la Rosa,64,67
