NAME,OVR,POT
Gökhan Akkan,67,76
Matic Fink,65,66
Godfrey Oboabona,70,72
Mohamed Ali Yaakoubi,65,69
Dhurgham Ismail,69,77
Robin Yalçın,65,72
Davide Petrucci,68,73
Süleyman Koç,72,72
Bright Edomwonyi,66,73
Recep Niyaz,67,74
Léonard Kweuke,76,76
Nosa,74,74
Jakob Jantscher,70,70
Özgür Çek,70,73
Orhan Ovacıklı,68,68
Abdoulaye Diallo,67,73
Patryk Tuszyński,64,65
Oğulcan Çağlayan,70,82
Ali Faez Atiyah,63,71
Marwane Saadane,67,72
Ümit Kurt,71,76
Oğuz Han Aynaoğlu,65,68
Alperen Uysal,61,69
Berat Delihasan,56,72
Mizhat Sarı,52,74
Furkan Şimşek,59,74
Yasin Yavuz,58,73
Sinan Yazıcı,57,71
