NAME,OVR,POT
Ahmed Al Kassar,66,70
Mohammed Al Buraik,52,60
Jufain Al Bishi,62,65
Anas Bani Yaseen,61,63
Sanad Shrahilee,62,62
Saeed Al Issa,57,60
Meshal Al Enazi,62,62
Abdulrahman Al Baraka,56,64
Alexis Enam Mendomo,64,64
Hassan Taïr,71,71
Amjad Radhi,62,69
Samer Salem,53,61
Faris Alayaf,56,60
Fuad Al Mutairi,52,52
Ibrahim Madkhali,60,60
Fahad Al Shammari,55,55
Fahad Al Johani,57,60
Mohammed Al Amri,56,65
Maan Khudari,61,65
Salman Al Sibyani,58,64
Hadi Yahya,58,63
Abdulsalam Al Shereaf,56,60
Mohamed Al Dobeeb,53,57
Abdullah Alhdheriti,53,60
Abdullah Al Harbi,53,56
Hamad Al Juhaim,53,55
Majed Versani,52,52
Ahmed Al Moshawah,52,61
Khalid Al Muqaytib,51,56
Sultan Kaabi,50,61
