NAME,OVR,POT
Sead Ramovic,70,74
Tom Høgli,67,74
Mika Koppinen,69,72
Tore Reginiussen,71,79
Hans Åge Yndestad,59,67
Martin Knudsen,66,66
Tommy Knarvik,63,64
Helge Haugen,63,66
Joel Lindpere,57,66
Sigurd Rushfeldt,74,79
Morten Moldskred,70,77
Rune Lange,66,77
Roger Risholt,59,66
Kenny Stamatopoulos,66,69
Kevin Larsen,64,69
Adriano Munoz,61,66
Yngvar Håkonsen,57,60
Keijo Huusko,62,67
Douglas Sequeira,64,72
Thomas Braaten,58,61
Vegard Braaten,53,68
Henrik Nordnes,51,65
Hans Norbye,53,60
Ruben Y. Jenssen,55,64
Markus Y. Jenssen,40,55
Bovar Karim,59,67
Bjørn Lidin Hansen,44,64
Remi Johansen,47,67
Thomas Tøllefsen,56,70
