NAME,OVR,POT
Adrian Lis,64,65
Dimitrios Stavropoulos,67,71
Dawid Szymonowicz,66,68
Robert Ivanov,67,69
Jan Grzesik,64,64
Mateusz Kupczak,65,65
Michał Kopczyński,65,65
Konrad Matuszewski,61,70
Miłosz SzczepańskiL,64,69
Miguel Luís,65,69
Adam Zreľák,66,66
Michał Jakóbowski,63,63
Niilo Mäenpää,63,66
Kamil Kościelny,62,62
Wiktor Pleśnierowicz,57,67
Jędrzej Grobelny,60,68
Enis DestanL,64,75
Maciej Żurawski,63,70
Jakub Kiełb,64,64
Kajetan Szmyt,56,66
Szymon Sarbinowski,52,64
Bartosz Kieliba,63,63
Stefan Savić,64,64
Nikolas Korzeniecki,58,71
