NAME,OVR,POT
Andrés Mehring,64,69
Federico Pereira,59,69
Franco Romero,63,68
Ernesto Goñi,62,62
Camilo Cándido,67,74
Hernán Figueredo,66,66
Alan Medina,61,68
Agustín Ocampo,69,80
Fabricio Díaz,63,77
Bruno Correa,61,61
Agustín Dávila,64,71
Emiliano Alfaro,65,65
Joel Acosta,70,70
Martín Fernández,61,73
Gastón Martirena,60,67
Sebastián Lentinelly,64,73
Gustavo Viera,60,75
Maximiliano Pereira,63,66
Santiago Amorín,66,72
Guillermo Firpo,63,63
Gonzalo Pérez,59,69
Jean Rosso,66,74
Álvaro Gracés,58,69
Martín Rivas,65,65
Mateo Abeijón,64,73
Ezequiel Escobar,58,66
Juan Ramírez,67,75
Álex Vázquez,58,72
Gastón Pérez,59,67
