NAME,OVR,POT
Nicolas Kristof,65,72
Robin Fellhauer,65,69
Marcel Correia,67,67
Nico Antonitsch,64,64
Maurice Neubauer,65,66
Semih Sahin,64,69
Thore Jacobsen,66,69
Manuel Feil,65,65
Jannik Rochelt,66,71
Nick WoltemadeL,64,75
Luca Schnellbacher,67,67
Carlo Sickinger,64,68
Sinan Tekerci,61,61
Kevin Conrad,64,64
Lukas Pinckert,63,69
Frank Lehmann,60,60
Koffi,64,64
Ben BobzienL,60,76
Tobias Mißner,60,68
Luca Menke,57,64
Sebastian Saftig,50,57
Valdrin Mustafa,63,66
Patryk Dragon,60,61
Laurin von Piechowski,62,62
Anton Ziegler,54,69
Eros Dacaj,60,62
Luca Dürholtz,62,62
