NAME,OVR,POT
Carlos Idriss Kameni,75,75
Roberto Rosales,73,76
Marcos Angeleri,73,73
Weligton,77,77
Arthur Boka,74,74
Sergi Darder,72,78
Camacho,80,83
Samuel,71,76
Samu Castillejo,72,81
Duda,72,72
Javi Guerra,72,72
Fernando Tissone,73,73
Luis Alberto,73,81
Ricardo Horta,71,80
Sergio Sánchez,75,75
Guillermo Ochoa,79,79
Nordin Amrabat,77,77
Juanmi,70,77
Miguel Torres,73,73
Recio,71,76
Juan Pablo Añor,69,79
Egor Filipenko,65,68
Ezequiel Rescaldani,69,75
Flávio Ferreira,72,81
Roberto Chen,66,74
Iván Rodríguez,55,62
Pablo,53,61
Deco,53,63
Agustín Cousillas,62,68
Kuki Zalazar,56,64
Paul Quaye,55,71
Samu Casado,53,63
