NAME,OVR,POT
Juan Pablo Carrizo,80,84
Stephan Lichtsteiner,77,85
David Rozehnal,72,81
Stefan Radu,73,82
Goran Pandev,81,87
Lorenzo De Silvestri,71,87
Cristian Daniel Ledesma,77,85
Ousmane Dabo,74,77
Aleksandar Kolarov,72,81
Mauro Matías Zárate,77,83
Ayodele Stephen Makinwa,72,78
Christian Brocchi,76,82
Stefano Mauri,78,84
Tommaso Rocchi,84,85
Sanchez Emilson Cribari,73,77
Fernando Muslera,62,79
Simone Del Nero,70,73
Manuel Belleri,67,74
Tommaso Berni,52,57
Sebastiano Siviglia,74,74
Massimo Mutarelli,73,73
Mourad Meghni,74,77
Pasquale Foggia,78,84
Fabio Firmani,70,71
Matuzalém,76,79
Christian Manfredini,71,72
Modibo Diakitè,73,81
Alessandro Tuia,55,85
Libor Kozák,57,70
Vincent Degré,58,65
