NAME,OVR,POT
Andreas Schranz,60,72
Wolfgang Bubenik,55,59
Carlos Walter Chaile,61,66
Manuel Ortlechner,61,66
Christian Prawda,54,69
Thomas Riedl,60,69
Manuel Weber,62,73
Patrick Wolf,56,64
Matthias Dollinger,64,67
Zlatko Junuzovic,67,83
Wolfgang Mario Mair,60,70
Heinz Weber,45,45
Sandro,58,71
Thomas Pirker,49,68
Stephan Bürgler,50,66
Haris Bukva,58,69
Jürgen Pichorner,54,56
Chiquinho,64,69
Gerhard Breitenberger,50,50
Oliver Pusztai,56,61
Sergej Jakirovic,59,63
Thomas Hinum,44,64
Adi Filho,58,68
Lukas Königshofer,45,62
Atdhe Nuhiu,42,49
