NAME,OVR,POT
Timo Horn,80,82
Kingsley Ehizibue,73,77
Sebastiaan Bornauw,75,83
Toni LeistnerL,73,73
Benno Schmitz,71,74
Ellyes Skhiri,78,82
Jonas Hector,78,78
Florian Kainz,74,74
Ismail Jakobs,69,82
Mark UthL,77,77
Jhon Córdoba,78,79
Dominick Drexler,74,74
Elvis RexhbeçajL,72,80
Jan Thielmann,66,84
Jorge Meré,74,82
Brady Scott,59,71
Anthony Modeste,76,76
Simon Terodde,76,76
Kingsley Schindler,73,74
Rafael Czichos,73,73
Marco Höger,73,73
Noah Katterbach,67,84
Christian Clemens,73,73
Birger Verstraete,74,78
Niklas Hauptmann,67,74
Marcel Risse,73,73
Julian Krahl,58,72
