NAME,OVR,POT
Rubén Blanco,74,78
Kevin,71,71
Joseph Aidoo,76,81
Néstor Araújo,76,76
Javi Galán,76,77
Fran Beltrán,77,84
Brais Méndez,76,79
Denis Suárez,78,78
Franco Cervi,75,75
Iago Aspas,84,84
Nolito,75,75
Renato Tapia,79,83
Hugo Mallo,77,77
Jeison MurilloL,77,78
José Fontán,68,78
Campos,61,65
Lautaro,66,80
Augusto Solari,73,73
Orbelín Pineda,77,78
Carlos Domínguez,68,78
Javi CastroL,66,78
Iker Losada,66,78
Cedric Teguía,65,80
Henrique de Souza,65,74
Carbonell,64,71
Alfon,64,73
Jordan Holsgrove,64,75
Javi Gómez,64,73
Miguel Rodríguez,63,80
Gabri Veiga,61,81
Carlos Beitia Cardos,60,71
Hugo Sotelo,59,74
