NAME,OVR,POT
Benoît Costil,58,74
Damien Bridonneau,63,68
Patrick Leugueun,56,68
Pascal Delhommeau,68,79
Aurélien Faivre,53,64
Stéphane Auvray,48,53
Fabien Boudarène,64,73
Nicolas Diguiny,39,50
Christophe Avezac,67,69
Hassan Ahamada,65,67
Kemal Bourhani,62,73
Medhi Leroy,57,64
Erwan Quintin,48,60
Fabrice Garin,59,64
Frédéric Sammaritano,61,66
Mathieu Lailler,48,53
Eugené-Claude Ekobo N'Joh,62,64
David Martot,57,66
Cédric Sabin,67,71
Stéphane Hernandez,56,60
Pierre Talmont,56,56
Laurent Hérvé,57,61
Ghislain Gimbert,59,68
Jérôme Lebouc,44,44
Lescinel Jean-François,57,68
Cédric Le Hénaff,54,67
Moussa Sidibe,47,54
Oumar N'Diaye,60,65
Ulrick Chavas,49,54
Christophe Revel,50,55
