NAME,OVR,POT
Carlos Cáceda,72,72
Alejandro Ramos,67,73
Alec Deneumostier,67,76
Leonel Galeano,67,67
Paolo Reyna,67,76
Alexis Arias,70,73
Horacio Orzán,69,69
Cristian Bordacahar,69,69
Luis Iberico,69,75
Bernardo Cuesta,71,71
Kevin Quevedo,65,68
Walter Tandazo,61,70
Matías Lazo,61,75
Jorge Cabezudo,58,69
Johnny Vidales,65,65
Joel Sánchez,67,67
Ricardo Farro,63,63
José Luján,62,68
Kenji Cabrera,57,72
Jefferson Cáceres,62,76
Ricardo Bettocchi,57,69
Pedro Ibáñez,64,74
Diego Rodríguez,58,71
Freddy Oncoy,64,73
Nicolás Figueroa,61,75
