NAME,OVR,POT
Dario Kresic,68,72
Etto,66,66
Bruno Cirillo,71,71
Stylianos Malezas,71,75
Konstantinos Stafylidis,54,72
Costin Lazăr,70,70
Pablo García,75,75
Dimitris Salpingidis,76,76
Lino,72,72
Giorgos Fotakis,73,73
Stefanos Athanasiadis,72,77
Panagiotis Glykos,64,69
Sotiris Balafas,67,74
Alexis Apostolopoulos,60,68
Miroslaw Sznaucner,69,69
Giorgos Georgiadis,72,78
Vladimir Ivic,71,71
Thanasis Papazoglou,70,75
Konstantinos Chalkias,65,65
Bertrand Robert,67,68
Stavros Tsoukalas,63,70
Frédéric NimaniL,64,67
Dimitris Stamou,57,67
Giorgos Katsikas,59,70
Kostantinos Panagiotoudis,55,69
Vasilis Papadopoulos,60,75
Dimitris Popovic,59,75
Apostolos Giannou,60,71
Dimitris Pelkas,54,66
Stelios Kitsiou,59,67
