NAME,OVR,POT
Sergei Pareiko,65,65
Nikita Chicherin,63,68
Marcin Kowalczyk,60,62
Piotr Polczak,62,64
Leandro,67,67
Roman Kontsedalov,65,72
Evgeniy Aldonin,64,64
Anton Putsila,69,70
Luton Shelton,69,69
Andrey Karyaka,62,62
Artur Sarkisov,66,68
Artur Nigmatullin,62,67
Denis Kolodin,67,67
Simeon Bulgaru,62,63
Shota Bibilov,63,70
Adrian Ropotan,66,70
Alexandr Shulenin,58,58
Mulumba Mukendi,61,61
Dmitriy Bulykin,67,67
Nikita Malyarov,62,70
Artem Danilenko,61,67
Andrey Buyvolov,60,67
Mikhail Komarov,60,60
Artur Minosyan,60,68
Vitalie Bordian,58,58
Dmitriy Polyanin,57,57
Kirill Zubkov,55,63
Evgeni Kozlov,55,64
Ariel Borysiuk,69,76
Dmitriy Sychev,68,68
