NAME,OVR,POT
Roman Pavlík,62,68
Vít Beneš,61,72
Peter Mráz,63,70
Jan Procházka,60,69
Lukáš Hajník,59,62
Antonín Holub,60,62
Ondřej Szabo,66,69
Tomáš Strnad,58,62
Lukáš Zoubele,60,65
Dimitri Tatanashvili,58,68
Tomás Klinka,60,66
Peter Kostolanský,62,65
David Hlava,58,62
Jaromír Šilhan,63,68
Pavel Bartoš,63,64
Tomáš Mašanský,50,60
Tomáš Cigánek,60,71
Jan Moravec,52,61
Patrik Gross,58,62
Michal Zachariáš,55,58
Jan Broschinský,55,63
Jaroslav Tesař,51,53
František Mašanský,55,72
Tomáš Dubský,53,62
Anderson Lago Zeze,49,61
Jaroslav Chalupa,55,63
Martin Samek,51,66
