NAME,OVR,POT
Julian Viáfara,75,76
Eduardo,68,74
Wallace,72,77
Anderson Martins,70,73
Egídio,68,75
Ricardo Conceição,70,75
Vanderson,72,73
Ramon Menezes,74,81
Elkeson,72,83
Henrique,69,76
Junior,70,71
Lee,70,76
Reniê,69,76
Nino Paraíba,68,73
Renato,71,74
Bida,70,72
Kléber Pereira,73,80
Soares,69,76
Uelliton,71,75
Neto Coruja,67,69
Fernando,68,73
Evandro,69,74
Thiago Martinelli,70,76
Rafael Cruz,66,70
Renan Rocha,66,71
Renan Oliveira,70,83
Schwenck,69,73
Lenilson,70,75
Gabriel,67,73
Thiago Humberto,72,77
