NAME,OVR,POT
César Amado Lozano,61,65
Luis Francisco Garcia,60,69
Javier Hernán Malagueño,68,71
Juan Carlos De la Barrera,65,72
Daniel Galván,51,66
Marco Antonio Vidal,63,69
Juan Ramón Curbelo,63,69
Edwin Santibáñez,67,69
Juan Pablo Rodríguez,64,72
Alain Nkong,68,72
Rodrigão,70,81
Sindey Balderas,66,69
Luis Ricardo Esqueda,63,66
Humberto Hernández,64,72
Julio Daniel Frías,68,70
Daniel Campos,59,63
Tomás Campos,65,74
Héctor Giménez,66,72
Gilberto Érick Martínez,61,73
Jorge Arturo Echavarría,54,72
Joaquín Andrade,56,71
Alejandro González,59,68
Edwin Hernández,66,70
Sergio Orduña,48,53
Oscar Francisco Jiménez,58,63
Arturo Valle,48,62
Jaime Iván Tapia,42,68
Francisco Issác Anzures,49,64
