NAME,OVR,POT
Massimiliano Benassi,63,63
Luca Ghiringhelli,60,68
Maurizio Lanzaro,66,66
Matteo Contini,66,66
Matteo Liviero,61,73
Adriano Mezavilla,67,67
Andrea De Falco,62,66
Sergiu Suciu,64,73
Antonio Di Nardo,65,65
Fabio Caserta,67,67
Souleymane Doukara,65,74
Sergio Viotti,63,73
Francesco Zampano,60,63
Samuel Di Carmine,65,70
Francesco Di Nunzio,61,63
Luigi Vitale,68,74
Manuel Giandonato,64,74
Antonio Cardore,52,68
Marco Piccioni,62,62
Salvatore D'Ancora,53,62
Vincenzo Guarino,58,65
Salvatore Elefante,50,59
Alfonso Gargiulo,54,64
Antonio Capuano,49,69
Ali Sowe,61,69
Luigi Carillo,50,56
Samuele Romeo,57,64
Filippo Falco,60,74
