NAME,OVR,POT
Davor Blazevic,58,66
Tim Björkström,61,65
Carl Starfelt,57,64
Jacob Une Larsson,64,71
Pontus Åsbrink,58,65
Mauricio Albornoz,62,67
Jesper Karlström,59,68
Gabriel Petrovic,63,63
Nicklas Bärkroth,63,72
Dardan Rexhepi,60,68
Gustav Sandberg-Magnusson,59,66
Ivo Vazgeč,58,58
Victor Söderström,58,66
Gabriel Özkan,63,63
Serge-Junior Martinsson Ngouali,60,68
Christian Kouakou,57,68
Stefano Vecchia,55,64
Seth Hellberg,54,64
Andreas Eriksson,63,63
Pontus Segerström,61,61
Kristinn Jónsson,59,65
Fredric Jonson,58,61
Martin Falkeborn,57,67
Filip Tronêt,56,65
Jacob Ortmark,54,64
Teodor Norhagen,50,61
