NAME,OVR,POT
Martín Campaña,74,74
Mohammed Al Qarni,60,60
Renato Chaves,68,68
Maurício,71,71
Mohammed Naji,59,60
Selva Esser Sami,63,63
M. Risso El Jebli,72,72
Hussain Al Eissa,59,72
Mohamed Rayhi,70,70
Fábio Abreu,73,73
Risso Al Mozairib,58,63
Rakan Al Shamlan,59,68
Abdulaziz Damdam,55,56
Abdulaziz Al AlawiL,55,60
Masood Al Rubaie,55,58
Mazyad Al Anazi,61,61
Abdulaziz Al AryaniL,58,60
Saqer Al Enazi,52,59
Bessam Al Hurayji,52,61
Dhaifallah Al Qarni,63,63
Omar Al Owdah,59,63
Abdulmajeed Obaid,55,56
Meshal Al Shammari,50,56
Hani Al Nahedh,55,55
