NAME,OVR,POT
Adam Collin,62,62
James Tavernier,63,71
Craig Morgan,65,65
Kári Árnason,63,63
Joe Skarz,62,68
Kieran Agard,61,64
Lee Frecklington,66,66
Richard Smallwood,61,70
Ben Pringle,66,72
Wes Thomas,63,64
Alex Revell,61,61
Scott Shearer,58,58
Claude Davis,61,61
Michael O'Connor,65,70
Robert Milsom,62,62
Tom Hitchcock,60,64
Daniel Rowe,54,68
Haris Vučkić,66,76
Nicky Adams,63,64
Richard Brindley,58,62
Mark Bradley,61,64
Miles Addison,61,65
Nicky Walker,54,62
Mitchell Rose,54,63
Danny Schofield,52,52
Tony Thompson,51,57
Reece Lucas,50,57
