NAME,OVR,POT
Rubén Escobar,60,60
Eduardo Duarte,61,65
Wildo Alonso,60,60
Anibal Gómez,61,66
Jorge Paredes,60,60
Fernando Martinez,58,61
Isidro Pitta,61,69
Ariel Shuartzman,61,66
Aldo Quiñónez,59,59
Blas Armoa,62,73
Yeiber Murillo,62,69
Orlando Gaona Lugo,63,63
Valdeci,62,65
Blas Díaz,61,61
Diego Fernández,58,72
Dante Campisi,60,65
Fernando Benítez,62,70
Oscar Noguera,63,63
Elías Meza,61,67
Kevin Serna,55,61
Juan Argüello,60,60
Walter Ortíz,61,61
Juan Miguel Ojeda,59,66
Luis Ibarra,57,65
Franco Aragón,60,63
Mauro Rojas,56,63
Richard Cabrera,63,68
Paulo Lima,63,65
Cristian Paredes,61,61
Roque Caballero,63,63
