NAME,OVR,POT
Lukáš Hrádecký,81,81
Jeremie Frimpong,81,87
Edmond Tapsoba,80,85
Jonathan Tah,81,83
Piero Hincapié,78,85
Exequiel Palacios,79,84
Robert Andrich,81,82
Moussa Diaby,84,88
Callum Hudson-OdoiL,77,83
Florian Wirtz,82,91
Patrik Schick,83,84
Kerem Demirbay,80,80
Adam Hložek,76,86
Odilon Kossounou,76,84
Mitchel Bakker,74,80
Patrick Pentz,71,76
Sardar Azmoun,78,78
Amine Adli,74,83
Karim Bellarabi,77,77
Charles Aránguiz,78,78
Timothy Fosu-Mensah,72,76
Joshua Eze,60,72
Niklas Lomb,66,66
Nadiem Amiri,77,79
Daley Sinkgraven,73,74
Andrey Lunev,75,75
Noah Mbamba,64,84
Ayman Azhil,64,74
Maximilian Neutgens,57,69
Ayman Aourir,60,76
