NAME,OVR,POT
Guillaume DietschL,67,75
Daniel Opare,67,67
Marvin Tshibuabua,62,72
Moustapha MbowL,63,70
Morgan Poaty,66,70
Christophe Lepoint,66,66
Junior Mansoni,65,67
Steve Mvoué,61,72
Mathieu Cachbach,64,72
Antoine Bernier,68,71
VagnerL,64,65
Sambou Sissoko,64,69
Abou BaL,64,69
Abdoulaye Sylla,65,72
Sandro Trémoulet,64,70
Timothy Martin,61,72
Marius Mouandilmadji,66,71
Sami LahssainiL,65,70
Ejaita Ifoni,60,67
Valentin Guillaume,60,68
Timothy Galjé,61,70
John Mayanga Nekadio,60,69
Noah Serwy,57,70
Mahamadou Dembélé,61,67
Zakaria Silini,55,69
Gérald Kilota,67,67
