NAME,OVR,POT
Zhang Chong,62,62
Tong Lei,60,64
Shan Pengfei,61,61
Marcus Danielson,73,73
Dong Yanfeng,57,62
Li Shuai,67,70
Zheng Long,67,67
Jaílson,70,73
Cui Ming'an,54,57
Sam Larsson,75,75
Emmanuel Boateng,76,80
Zhao Xuri,62,62
Wang Jinxian,61,62
Lin Liangming,60,65
He Yupeng,51,61
Xu Jiamin,53,56
Sun Bo,59,59
Kong Yinquan,49,56
Wu Wei,56,60
Shan Huanhuan,48,58
Huang Jiahui,48,56
Sun Guowen,56,56
Tao Qianglong,49,61
Wang Jinshuai,51,58
Wang Zhen'ao,47,57
Wang Xianjun,56,69
Wang Yaopeng,56,60
Kudrat Ablet,50,53
