NAME,OVR,POT
Ștefan Târnovanu,69,80
Alexandru Pantea,66,80
Joyskim Dawa,65,70
Joonas Tamm,66,66
Risto Radunović,70,70
Darius Olaru,72,78
Răzvan Oaidă,65,70
Adrian Șut,67,74
Andrei Cordea,70,78
Andrea Compagno,68,71
Florinel Coman,68,73
Malcom Edjouma,69,71
Ovidiu Popescu,67,68
Valentin Crețu,66,66
Denis Haruț,65,71
Andrei Vlad,65,70
Octavian Popescu,71,84
David Miculescu,66,76
Boban Nikolov,64,64
Eduard Radaslavescu,63,78
Sorin Șerban,60,71
Billel Omrani,67,67
Matei Tănasă,58,77
Florin Achim,63,63
Deian SorescuL,69,72
Ionuț Panțîru,64,66
Iulian Cristea,70,72
