NAME,OVR,POT
Kamaljit Singh,54,58
Ankit Mukherjee,52,55
Lalchungnunga,54,64
Iván González,64,64
Jerry Lalrinzuala,57,62
VP Suhair,59,59
Alex,63,63
Charalambos Kyriakou,62,62
Naorem Mahesh Singh,56,65
Cleiton Silva,67,67
Semboi Haokip,53,53
Sauvik Chakrabarti,55,55
Mobashir Rahman,54,61
Amarjit Singh KiyamL,54,65
Mohamad Rakip,51,58
Suvam Sen,53,53
Jake Jervis,64,64
Jordan O'Doherty,61,64
Sumeet Passi,52,52
Wahengbam Angousana,53,54
Sarthak Golui,54,59
Pritam Singh,50,51
Naveen KumarL,53,53
Tuhin Das,50,59
Himanshu Jangra,51,64
Pawan Kumar,52,52
Athul Unnikrishnan,50,58
