NAME,OVR,POT
Ederson,88,91
Kyle Walker,83,83
John Stones,81,84
Fernandinho,85,85
Oleksandr Zinchenko,79,85
Rodri,85,89
Kevin De Bruyne,91,91
David Silva,87,87
Riyad Mahrez,86,86
Sergio Agüero,90,90
Raheem Sterling,88,90
İlkay Gündoğan,84,84
Phil Foden,77,89
Aymeric Laporte,87,90
João Cancelo,82,86
Claudio Bravo,77,77
Bernardo Silva,87,90
Gabriel Jesus,82,88
Nicolás Otamendi,80,80
Benjamin Mendy,80,85
Leroy Sané,86,90
Eric García,69,85
Scott CarsonL,71,71
Taylor Harwood-Bellis,60,83
Alpha Dionkou,62,80
Daniel Grimshaw,58,70
Tommy Doyle,62,85
Iker Pozo,57,76
Adrián Bernabé,62,78
Gavin Bazunu,59,82
Felix Nmecha,63,83
Mix Diskerud,72,72
Collins Tanor,54,65
