NAME,OVR,POT
Darren Randolph,70,70
Ryan Shotton,71,72
Daniel Ayala,73,75
Ben Gibson,73,80
George Friend,70,70
Grant Leadbitter,70,70
Jonny Howson,72,72
Muhamed BešićL,75,80
Adama,75,85
Britt Assombalonga,72,77
Stewart Downing,72,72
Adam Clayton,72,72
Lewis Baker,71,79
Martin Cranie,68,68
Dael Fry,68,84
Dimitrios Konstantopoulos,64,64
Patrick Bamford,71,78
Jack HarrisonL,70,84
Fábio,71,72
Rudy Gestede,71,71
Marvin Johnson,68,68
Mikael Soisalo,60,76
Mejías,63,65
James Cook,62,70
Tom Brewitt,60,72
Mitchell Curry,58,77
Hayden Coulson,53,73
Liam Hegarty,58,66
Ben Liddle,57,70
Jay Wilson,54,72
