NAME,OVR,POT
Deng Xiaofei,64,64
Jiang Shenglong,55,67
Xu Wu,50,51
Yang Shuai,58,67
Huang Xiyang,54,54
Luo Hao,59,64
Feng Jin,64,64
Fernandinho Silva,73,73
Chen Jie,55,55
Yin Congyao,50,56
Dong Honglin,53,58
Miler Bolaños,71,71
Marcinho,69,70
Deng Jiaxing,50,57
Wu Qing,58,58
Chen Zhao,59,63
Bahtiyar Pezila,50,60
Liu Le,55,55
Sun Kai,54,54
Zhang Xingbo,53,53
Pan Long,50,56
Wen Tianpeng,54,61
Fan Weixiang,50,55
Zhang Xiang,49,61
Lu Xianyong,48,55
Dostonbek Tursunov,64,67
Hu Xingyu,47,55
He Siwei,48,58
