NAME,OVR,POT
Ofir Marciano,69,69
Martin Boyle,68,68
Paul McGinn,64,64
Adam Jackson,66,70
Paul Hanlon,67,67
Lewis Stevenson,65,65
Vykintas Slivka,65,69
Greg DochertyL,66,74
Scott Allan,72,72
Marc McNultyL,68,68
Christian Doidge,68,68
Daryl Horgan,70,70
Ryan Porteous,68,82
Jason NaismithL,66,71
Steven Whittaker,63,63
Ádám Bogdán,66,66
Melker Hallberg,67,74
Stevie Mallan,67,73
Stephane Omeonga,64,70
Tom James,65,71
Joe Newell,67,67
David Gray,67,67
Darren McGregor,66,66
Fraser Murray,60,75
Jamie Gullan,57,70
