NAME,OVR,POT
Noam Baumann,69,77
Eloge Yao,65,72
Mijat Marić,67,67
Fabio Daprelà,68,69
Numa Lavanchy,67,70
Jonathan Sabbatini,67,67
Sandi Lovric,67,74
Olivier Custodio,66,73
Mattia Bottani,64,64
Filip Holender,68,71
Marco Aratore,65,65
Miroslav Čovilo,66,66
Domen Črnigoj,65,71
Ransford Selasi,60,68
Linus ObexerL,57,68
David Da Costa,59,59
Alexander Gerndt,69,69
Rangelo Janga,69,69
Cendrim Kameraj,56,70
Francisco Rodríguez,62,67
Ákos Kecskés,62,70
Stefano Guidotti,54,70
Franklin Sasere,57,69
Alessandro Pietrogiovanna,49,68
Roman Macek,61,70
Lucio Soldini,54,74
Simone Piazza,53,69
