NAME,OVR,POT
Filippo Perucchini,57,61
Riccardo Fiamozzi,62,69
Angelo Rea,64,64
Marco Rossi,66,68
Yassine Jebbour,66,72
Andrea Barberis,57,64
Gianpietro Zecchin,68,68
Manuele Blasi,64,64
Wilfred Chinoye Osuji,62,67
Antonini Čulina,59,62
Luca Miracoli,58,63
Neto Pereira,67,67
Ignacio Lores Varela,66,72
Luca Forte,56,66
Martino Borghese,66,68
Mark Birighitti,62,69
Mensur Kurtishi,59,59
Daniele Corti,63,63
Stefan Simic,61,69
Leonardo Capezzi,59,67
Andrea Cristiano,64,64
Luigi Falcone,60,67
Nikola Jakimovski,57,62
Alessandro Capello,56,67
Niccolò Dondoni,50,61
Andrea De Vito,59,66
Francesco Luoni,61,64
Cosimo La Gorga,51,61
