NAME,OVR,POT
Yusuf Balcıoğlu,50,60
Cenk Ahmet Alkılıç,58,62
Ethem Ercan Pülgir,62,72
John Boye,68,71
Mehmet Akgün,60,63
Orhan Gülle,60,69
Yacouba Sylla,64,70
Mehmet Seçme,55,73
Jacques Zoua,65,74
Murat Yıldırım,56,57
Edinho,72,72
Björn Vleminckx,69,69
Barış Memiş,67,67
Serkan Demirezen,55,65
Emre Öztürk,52,60
Zülküf Özer,64,69
Royston Drenthe,71,71
Sinan Karadağ,58,68
Senijad Ibričić,69,69
İlhan Parlak,67,67
Pape Malikou Diakhaté,69,69
Necati Ateş,68,68
Gökhan Değirmenci,68,72
Oğulcan Çağlayan,68,76
Serdar Gürler,66,75
Ferhat Uğur,55,73
Georges Mandjeck,64,69
Caner Osmanpaşa,63,64
