NAME,OVR,POT
Ron-Thorben Hoffmann,65,77
Dennis Waidner,60,75
Jamie Lawrence,61,78
Nicolas Feldhahn,61,61
Rémy Vita,61,77
Angelo Stiller,67,82
Maximilian Welzmüller,65,65
Nicolas Kühn,64,75
Christopher Scott,61,81
Sarpreet Singh,65,74
Jann-Fiete Arp,65,76
Armindo Sieb,58,77
Timo Kern,66,66
Josip Stanišić,62,75
Bright Akwo Arrey-Mbi,62,85
Lukas Schneller,55,70
Dimitri Oberlin,66,71
Lenn Jastremski,61,77
Torben Rhein,59,78
Maximilian Zaiser,62,75
Angelo Mayer,58,61
Alexander LungwitzL,61,73
Kilian Senkbeil,59,68
Lenny BorgesL,60,75
Lasse Günther,52,69
Daniels Ontužāns,54,66
Malik Tillman,61,81
Michael Wagner,54,67
