NAME,OVR,POT
Joe Murphy,62,62
Nicky Adams,63,63
Will Aimson,61,67
Adam Thompson,65,67
Scott WhartonL,64,76
Chris Stokes,62,62
Jay O'Shea,63,63
Jordan RossiterL,66,78
Danny Mayor,65,65
Dom Telford,64,74
Nicky Maynard,66,66
Neil Danns,63,63
Stephen Dawson,60,60
Callum McFadzean,65,68
Eoghan O'Connell,65,71
Scott Moloney,54,62
Caolan LaveryL,65,67
Byron Moore,60,60
Phil Edwards,58,58
Jermaine Beckford,65,65
Ryan Cooney,57,65
Saul Shotton,55,67
Gold Omotayo,58,61
Joe Adams,54,70
Tom Miller,61,61
Callum Hulme,54,64
