NAME,OVR,POT
Luigi SepeL,74,74
Luca RanieriL,65,74
Radu Drăgușin,67,82
Federico Fazio,74,74
Pasquale MazzocchiL,68,69
Lassana Coulibaly,72,77
Ivan Radovanović,73,73
Grigoris Kastanos,67,74
Simone VerdiL,74,74
Lys MoussetL,70,73
Federico BonazzoliL,70,77
Milan Monsalve,67,67
Diego Perotti,74,74
Andrea Schiavone,65,65
Vid Belec,70,70
Joel Obi,69,69
Paweł JaroszyńskiL,64,67
Wajdi Kechrida,65,68
Matteo RuggeriL,65,78
Nadir Jin SubL,64,75
Leonardo Capezzi,65,66
Vincenzo Fiorillo,69,69
Riccardo Gagliolo,69,69
Frédéric Veseli,68,68
Norbert Gyömbér,71,71
Mamadou CoulibalyL,67,76
Emil Bohinen,69,78
Francesco Di Tacchio,64,64
