NAME,OVR,POT
Alejandro Duarte,68,70
Johan Madrid,67,70
Gianfranco Chávez,68,74
Omar Merlo,70,70
Nilson Loyola,67,68
Garate Saîf-Eddine,74,74
Martín Távara,70,74
Leandro Sosa,69,69
Christofer Gonzáles,72,72
Horacio Calcaterra,71,71
Aeron Adebowale,67,67
Jesús Castillo,65,75
Joao Grimaldo,64,83
Jhilmar Lora,69,77
Rafael Lutiger,62,75
Renato Solís,66,73
Alejandro Hohberg,71,71
Percy Liza,66,76
Matías Córdova,58,69
Jesús Pretell,66,71
Fernando Pacheco,66,72
Christopher Olivares,65,73
Leonardo Díaz,58,78
Benjamín Villalta,61,68
Marlon Perea,59,69
