NAME,OVR,POT
Robert Sánchez,79,82
Pascal Groß,78,78
Adam Webster,77,78
Lewis Dunk,80,80
Pervis Estupiñán,79,83
Alexis Mac Allister,78,83
Moisés Caicedo,75,83
Solly March,77,77
Kaoru Mitoma,77,80
Adam Lallana,76,76
Danny Welbeck,75,75
Billy Gilmour,72,80
Joël Veltman,78,78
Tariq Lamptey,75,83
Levi ColwillL,71,84
Jason Steele,66,66
Deniz Undav,75,78
Evan Ferguson,65,82
Jakub Moder,74,83
Jan Paul van Hecke,71,78
Jeremy Sarmiento,67,81
Julio César Enciso,64,83
Odel Offiah,60,74
Cameron Peupion,57,74
Facundo Buonanotte,68,83
Yasin Ayari,61,78
Tom McGill,57,67
Jack Hinchy,53,68
Jamie Mullins,58,74
