NAME,OVR,POT
Dheeraj Singh Moirangthem,57,68
Seriton Fernandes,60,60
Fares Arnaout,64,68
Anwar Ali,58,68
Aibanbha Dohling,57,60
Ayush Dev Chhetri,53,64
Edu Bedia,67,67
Redeem Tlang,54,54
Brandon Fernandes,60,60
Guarrotxena,66,66
Álvaro Vázquez,66,66
Lenny Rodrigues,59,59
Hernán,64,64
Sanson Pereira,52,57
Nikhil Prabhu,50,61
Arshdeep Singh,56,62
Devendra Murgaonkar,52,59
Noah Sadaoui,63,63
Makan Winkle Chothe,54,63
Brison Fernandes,50,58
Leander D'Cunha,52,57
Saviour Gama,54,58
Muhammed Nemil,53,66
Hrithik Tiwari,49,63
Marc Valiente,67,67
Lesly Rebello,49,59
HP Lalremruata,48,58
