NAME,OVR,POT
Kenny Steppe,63,65
Jerry Vandam,65,66
Robson,66,66
Wouter Corstjens,64,64
David Addy,65,67
Milos Marić,66,66
Siebe Blondelle,64,64
Jonathan Wilmet,64,64
Aboubakar Oumarou,65,65
Rachid Bourabia,66,66
Renaud Emond,67,71
Ebrahima Sawaneh,65,65
Robin Henkens,65,66
Nicolas Godemèche,63,63
Hrvoje Čale,65,65
Colin Coosemans,68,74
David Hubert,66,67
Hugo Sousa,65,71
Cédric D'Ulivo,66,68
Mijuško Bojović,65,66
David Destorme,64,64
Jonathan Rowell,65,67
Zakaria M'Sila,61,65
Daimy Deflem,57,65
Niels De Pauw,56,68
Floriano Vanzo,60,68
Jorn Vermeulen,63,63
