NAME,OVR,POT
Michael Poke,59,63
Kirtys MacKenzie,52,61
Brian Saah,58,63
Aaron Downes,61,63
Kevin Nicholson,58,58
Niall Thompson,54,61
Damon Lathrope,60,63
Lee Mansell,60,60
Billy Bodin,59,68
Ashley Yeoman,50,56
Rene Howe,62,64
Martin Rice,50,54
Thomas Cruise,59,64
Nathan Craig,53,65
Ian Morris,57,62
Jake Hutchings,53,62
Daniel Sullivan,54,66
Elliot Benyon,59,63
Conor Thompson,45,72
Craig Easton,61,61
Ryan Jarvis,59,63
Daniel Leadbitter,55,61
Angus MacDonald,57,65
Lloyd Macklin,55,62
Joe Oastler,57,62
Danny Stevens,60,63
Karl Baker,51,59
Saul Halpin,49,54
