NAME,OVR,POT
Ahmet Şahin,70,70
Muhammed Bayır,63,63
Uğur DemirokL,71,71
Numan Çürüksu,67,67
Tiago Pinto,73,73
Raheem Lawal,74,76
Musa Çağıran,71,76
Aminu Umar,73,83
Gabriel Torje,74,76
Papa Ndiaye,75,78
Raul Rusescu,70,70
Mehmet Güven,70,70
Dzon Delarge,67,69
Łukasz Szukała,72,72
Václav Procházka,70,70
Artur Moraes,73,73
Pierre Webó,72,72
Erdal Kılıçaslan,69,69
Avdija Vršajevič,65,65
Hakan Canbazoğlu,63,63
Serdar Deliktaş,64,64
Hakan Arıkan,70,70
Bilal Aziz,65,65
Görkem Görk,61,61
Taha Ayan,60,72
Okan Baydemir,61,63
Mahmut Akan,62,71
Anas Sharbini,69,69
