NAME,OVR,POT
Cristian Muñoz,66,66
Héctor Berríos,67,67
Alexis Machuca,67,69
Diego Díaz,68,68
Esteban Flores,66,70
Fernando Manríquez,72,72
Alejandro Camargo,68,69
Renato González,71,72
Jean Meneses,68,73
Gabriel Vargas,72,72
Felipe Reynero,66,67
José Pérez,66,66
Francisco Portillo,65,65
Sebastián Roco,65,65
Juan Pablo GómezL,62,66
Leonardo Figueroa,54,56
Felipe Fritz,60,69
Matías Conti,60,61
Waldo Ponce,68,68
Felipe Muñoz,67,67
José Huentelaf,64,64
Michael Lepe,64,64
Aníbal Carvallo,64,65
Ronald de la Fuente,63,65
Jorge Troncoso,63,66
Gustavo Cristaldo,61,62
Giovanni Asken,55,63
Pablo Benitez,56,62
