NAME,OVR,POT
Raïs M'Bolhi,70,70
Saeed Al Muwallad,64,64
Saeed Al Rubaie,67,69
Abdullah Al Khatib,61,63
Mohammed Al Kuwaykibi,70,70
Ali Hazazi,66,67
Filip Kiss,73,73
Naïm Sliti,75,75
Amin Babayan,76,76
Ibrahim Mahnashi,60,72
Hamed Al Ghamdi,59,67
Fahad Ghazi,62,62
Sanousi Hawsawi,57,64
Robin Quaison,75,75
Abdullah Al Salem,63,63
Saad Al Khayri,62,64
Saad Al Selouli,58,64
Hassan Al Slais,54,68
Abdullah Al Saleh,60,60
Ali Fouad,54,71
Mohammed Al Haeti,58,63
Ahmed Al Ghamdi,52,66
Majed Al Najrani,59,59
Faisal Al Ghamdi,51,66
Fahad Al Dawsari,52,68
Saad Al Mousa,52,70
