NAME,OVR,POT
Lee Burge,60,64
Jack Grimmer,64,70
Jordan Willis,64,73
Rod McDonald,64,69
Ryan Haynes,59,67
Peter Vincenti,61,61
Liam Kelly,66,66
Michael Doyle,64,64
Jordan Shipley,59,76
Marc McNulty,67,72
Jonson Clarke-HarrisL,65,71
Kyel Reid,64,64
Tom Bayliss,61,81
Dominic Hyam,61,73
Chris Stokes,61,62
Liam O'Brien,60,65
Maxime Biamou,59,60
Jordan Ponticelli,56,76
Josh BarrettL,61,79
Tom Davies,62,67
Jodi Jones,65,77
Tony Andreu,67,67
Dion Kelly-Evans,60,74
Stuart Beavon,63,63
Carl Baker,64,64
Jordan Maguire-DrewL,59,73
Jordan Thompson,55,74
Devon Kelly-Evans,58,73
