NAME,OVR,POT
Antony Iannarilli,68,68
Salim Diakité,65,73
Frederik Sørensen,70,70
Valerio MantovaniL,68,72
Niccolò Corrado,62,70
Francesco Di Tacchio,66,66
Francesco CassataL,63,67
Davide Agazzi,67,67
Anthony Partipilo,72,72
Antonio Palumbo,71,74
Andrea FavilliL,69,73
Alfredo Donnarumma,71,71
Marco Capuano,71,71
Bruno Martella,69,69
Marino Defendi,63,63
Titas Krapikas,62,70
César Falletti,71,71
Mamadou CoulibalyL,67,73
Luca Ghiringhelli,65,65
Mattia Proietti,66,66
Fabrizio Paghera,64,64
Luka BogdanL,65,69
Tommaso Vitali,51,55
Gabriele Capanni,54,62
