NAME,OVR,POT
Kim Da Sol,61,62
Lee Jun Ho,61,61
Vladan Adžić,67,67
Im Ha Ram,62,66
Hwang Jae Hun,62,65
Kim Chul Ho,59,59
Lee Kwang Jin,59,62
Seo Sang Min,69,69
Pedro Carmona,68,68
Bruce Djité,64,64
Lee Sung Hyun,66,66
Mo Jae Hyeon,51,61
Adrian Leijer,68,68
Lee Han Saim,63,64
Kim Min Je,62,62
Park Chung Hyo,58,62
Lim Chang Kyoun,67,68
Kim Bong RaeL,60,61
Lee Sang Wook,59,61
Min Hyeon Hong,53,62
Jeong Cheol Ho,51,58
Jung Hoon,64,64
Ryu Eon Jae,53,61
Song Soo Yeong,65,66
Baek Sung Dong,64,67
Bae Sin Yeong,61,66
Seo Dong Hyeon,63,63
Song Gi Ung,52,60
