NAME,OVR,POT
Filip Kurto,63,66
Jeffrey Fortes,64,67
Josimar Lima,64,66
Ilias Haddad,63,65
Marvin Peersman,66,71
Ibrahima Touré,58,65
Joris van Overeem,65,73
Ricky van Haaren,65,70
Everon Pisas,61,69
Robin Gosens,63,71
Giovanni Korte,66,72
Anthony Biekman,60,68
Matthew Steenvoorden,63,70
Sean Klaiber,61,71
Sai van Wermeskerken,57,65
Brian Meulmeester,57,65
Adnan Alisic,61,61
Quincy Boogers,58,67
Funso Ojo,68,74
Rick ten Voorde,63,68
Fernando Lewis,63,69
Mart Lieder,63,66
Andwelé Slory,62,62
Robbert te Loeke,62,65
Jordy van Deelen,62,69
Noël Goossens,58,65
