NAME,OVR,POT
Guillaume Faivre,63,63
Stefan Glarner,66,66
Nikki Havenaar,64,70
Nicola Sutter,64,71
Chris Kablan,63,68
Leonardo Bertone,66,69
Nicolas Hasler,64,64
Basil Stillhart,64,67
Miguel Castroman,63,68
Simone Rapp,66,67
Ridge Munsy,65,65
Dennis Salanovic,59,65
Nias Hefti,58,75
Justin Roth,57,75
Miguel Rodrigues,61,68
Andreas Hirzel,60,64
Hassane BandéL,70,76
Matteo Tosetti,72,72
Sven Joss,57,62
Saleh Chihadeh,61,66
Gregory Karlen,63,68
Kenan Fatkić,56,65
Uros Vasic,57,80
Diego Berchtold,52,57
Hiran Ahmed,56,73
Magnus Breitenmoser,58,67
Levin Wanner,55,63
