NAME,OVR,POT
Julián Ramiro Viafara,71,73
Marco Aurélio,66,77
Leonardo Silva,67,74
Anderson Martins,65,70
Marcelo Cordeiro,67,70
Willians Santana,67,72
Renan,69,79
Marco Antônio,68,71
Marquinhos,72,82
Ramon,75,82
Rodrigão,68,81
Marcelo Batatais,68,77
Leandro Domingues,69,77
Jackson,70,79
Gléguer,65,71
Adriano,65,70
Ricardinho,70,74
Muriqui,68,75
Osmar,67,75
Mariano S. Trípodi,64,79
Thiago Gomes,67,77
Ney,64,69
Carlos Alberto,66,68
Wanderson,63,69
Rafael,64,70
Wallace,65,70
Daniel Lopes,63,69
Ramirez,61,65
Victor Ramos,64,76
Kleyton,58,67
