NAME,OVR,POT
Luis Romero,61,62
Marcel Guaramato,60,61
Daniel Benítez,63,63
Ignacio González,60,60
Kevin De La Hoz,61,68
Richard Figueroa,61,65
José Soto,59,63
Maikol Quintero,60,67
Duván Rodríguez,59,64
Pedro Ramírez,61,61
Manuel Arteaga,62,66
Darwin Matheus,59,71
Mauricio Márquez,57,68
Gustavo Rojas,62,62
Jaisam Korbaj,59,67
Daniel Valdés,62,62
José Serrano,58,72
Carlos Castro,62,62
Leomar Mosquera,58,69
Romeri Villamizar,61,66
Layneker Zafra,62,62
Antony Trujillo,60,67
José Contreras,55,67
Luis Rangel,58,69
Jorge Davidson,56,68
Luis Peña,56,69
Sergio Sulbarán,56,62
Davide Luzi,56,68
