NAME,OVR,POT
Copa,72,73
Georgios Galitsios,69,72
Mijat Marić,66,68
Jérémy Taravel,68,69
Laurens De Bock,66,79
Killian Overmeire,69,71
Koen Persoons,68,71
Nill De Pauw,67,73
Benjamin De Ceulaer,72,72
Hamdi Harbaoui,66,69
Benjamin Mokulu,66,72
Jugoslav Lazic,63,64
Ibrahima Gueye,64,64
Tshinyama Tshilola,63,63
Hassan El Mouataz,63,63
Ivan Leko,68,68
Ayanda Patosi,63,78
Baye Djiby Fall,71,75
Stefan Deloose,59,67
Geir Ludvig Fevang,66,66
Sepp De Roover,63,66
Jore Trompet,60,74
Alfreð Finnbogason,63,68
Donovan Deekman,59,69
Bigen Yala LusalaL,61,75
Cedric Mingiedi,52,70
Ebrahim Seedat,58,71
Ruben Ketels,50,66
