NAME,OVR,POT
Espen Bugge Pettersen,69,70
Magne Simonsen,62,69
Even Hovland,70,79
Vegard Forren,68,77
Knut Olav Rindarøy,71,75
Magnus Wolff Eikrem,74,79
Daniel Berg Hestad,66,66
Magne Hoseth,75,75
Mattias Moström,66,68
Davy Claude Angan,74,80
Jo Inge Berget,74,77
Elias Valderhaug,53,65
Kristoffer Vatshaug,65,65
Chukwu Daniel Chima,67,72
Joshua Gatt,71,77
Pål Erik Ulvestad,65,75
Vini Dantas,56,57
Zlatko Tripić,61,72
Magnus Stamnestrø,64,73
Martin Linnes,59,71
Abdou Karim Camara,55,73
Børre Steenslid,66,69
Sean Cunningham,57,65
Simon Markeng,56,61
Ivar Erlien Furu,58,64
Jacob Falch Meidell,56,59
Kristoffer Iversen,53,58
Victor Johansen,52,68
