NAME,OVR,POT
Bram Castro,72,72
Tim Breukers,68,68
Mike te Wierik,71,75
Justin Hoogma,70,83
Robin Gosens,70,74
Joey Pelupessy,72,76
Reuven Niemeijer,64,71
Thomas Bruns,71,75
Brandley Kuwas,72,75
Samuel Armenteros,73,74
Kristoffer Peterson,70,75
Lerin Duarte,68,69
Peter van Ooijen,67,71
Wout Droste,69,69
Robin Pröpper,67,73
Renze Fij,64,69
Brahim Darri,69,75
Jaroslav Navrátil,67,70
Tarik Kada,64,74
Sander Thomas,62,72
Marijn de Kler,60,64
Michael Brouwer,58,63
Tim van de Berg,58,70
Vincent Vermeij,67,74
Gor Agbaljan,62,72
