NAME,OVR,POT
Wilder Mosquera,63,63
Juan Zuluaga,67,71
Ramón Córdoba,63,65
Leonardo Escorcia,66,76
Fabio Castillo,64,64
Alexis Hinestroza,65,65
Juan Camilo Roa,67,75
Pablo Rojas,68,68
Olmes García,65,69
Juan José Mezú,67,67
Darwin López,65,65
Danilson Córdoba,61,61
Wilmer Díaz,64,64
Elvis González,63,63
Edwin Ávila,63,63
José Escobar,64,64
Jhony Cano,66,66
Rafhael Lucas,62,70
David Contreras,62,69
Cleider Alzáte,70,70
Robinson Aponzá,67,67
Stiven Rivera,62,64
Juan Vogliotti,61,61
Carlos Sepúlveda,53,65
Maurício Cortés,61,74
Juan Daniel Silgado,52,60
Camilo Ariza,56,66
Braison Cardona,51,60
