NAME,OVR,POT
Craig Samson,63,63
Mark O'Hara,58,70
Lee Ashcroft,61,71
Mark Connolly,62,70
Ross Barbour,58,65
Chris Johnston,63,74
Craig Slater,60,72
Sammy Clingan,63,63
Temitope Obadeyi,62,67
Alexei Eremenko,69,69
Josh Magennis,61,64
Nathan Eccleston,63,71
Rory McKenzie,63,69
Paul Cairney,60,60
Adam Hodge,52,67
Conor Brennan,50,61
Darryl Westlake,60,64
David Syme,53,67
Michael Ngoo,64,68
Lee Miller,63,63
Greg Kiltie,56,64
Aaron Splaine,54,62
Manuel Pascali,62,62
Jamie Hamill,62,62
Chris Chantler,59,64
Euan Smith,55,61
Dylan Pooler,54,64
Dean Hawkshaw,54,66
Jack Whittaker,52,66
Greg Taylor,51,65
