NAME,OVR,POT
Stefan Frei,72,72
Alex Roldan,67,67
Yeimar Gómez Andrade,74,74
Xavier Arreaga,68,68
Nouhou,70,71
João Paulo,75,75
Albert Rusnák,74,74
Cristian Roldan,75,75
Jordan Morris,71,71
Nicolás Lodeiro,77,77
Raúl Ruidíaz,78,78
Héber,69,69
Danny Leyva,64,78
Josh Atencio,62,70
Jackson Ragen,61,69
Stefan Cleveland,64,66
Fredy Montero,69,69
Kelyn Rowe,64,64
Léo Chú,64,69
Reed Baker-Whiting,52,73
Ethan Dobbelaere,57,67
Abdoulaye Cissoko,60,66
Dylan Teves,55,63
Obed Vargas,64,81
Jacob Castro,55,63
Sota Kitahara,52,64
Andrew Thomas,57,62
