NAME,OVR,POT
Antonín Kinský,74,80
Benoît Angbwa,70,74
Zelão,77,86
Alexey Igonin,68,72
Ruslan Nakhushev,65,80
Alexey Ivanov,66,74
Vadim Evseev,70,79
Petr Nemov,60,67
Denis Boyarintsev,69,79
Dmitriy Kirichenko,70,80
Marko Topić,69,75
Artem Rebrov,68,73
Andrey Karyaka,67,79
Dmitriy Parfenov,66,79
Solomon Ndubisi Okoronkwo,68,82
Dmitriy Grachev,67,69
Leonid Kovel,67,76
Kamil Kopúnek,64,65
Emin Makhmudov,57,65
Makhach Gadzhiev,61,70
Roman Vorobyev,63,71
Alexandr Sapeta,57,59
Vladimir Kuzmichev,60,72
Dmitriy Zinovich,57,67
Alexandr Makarov,67,74
Artem Molodtsov,47,57
Vladimir Sobolev,55,66
Vitaliy Chilyushkin,60,69
Sergey Bryzgalov,57,67
Zhora Hovhannisyan,58,69
