NAME,OVR,POT
Alain Baroja,66,66
Harold González,60,63
Luis Cangá,64,69
Agustín Ale,66,69
Geovanny Nazareno,65,65
Richard Calderón,64,67
David Noboa,68,70
Juan Diego Rojas,69,69
Janner Corozo,65,71
Martín Alaníz,66,66
Carlos Garcés,69,69
Jhon Cifuente,69,69
Óscar Benítez,69,69
Niko Kata,64,65
Bryan Hernández,62,69
Dennis Corozo,62,62
José Valencia,67,67
Jerry León,62,68
Joao Ortiz,64,70
Segundo Portocarrero,60,66
Roberto Luzárraga,64,64
Alejandro Villalva,61,61
Charles Vélez,62,65
Luis Alcivar,54,64
César Tejena,61,68
Tommy Mina,60,70
Francisco Mera,64,64
