NAME,OVR,POT
Léo Jardim,72,80
JunioL,65,75
Toni Borevković,68,77
Rúben SemedoL,74,80
Fábio Coentrão,77,77
Tarantini,74,74
Filipe Augusto,71,74
Gelson DalaL,72,80
Nuno Santos,71,76
Bruno Moreira,68,68
GalenoL,75,85
Diego Lopes,73,77
Nikola Jambor,66,74
Nélson Monte,72,78
Afonso Figueiredo,71,74
Paulo Vítor,63,63
Murilo Freitas,70,79
Gabrielzinho,69,77
Leandrinho,69,74
Nadjack,68,73
Carlos,72,79
Said Ahmed Said,68,71
MessiasL,68,76
Buatu,69,74
Ronan,66,72
Matheus Reis,69,73
Joca,65,71
Vitó Ferreira,61,70
André Silva,65,74
Ricardo Schutte,64,73
