NAME,OVR,POT
Lawrence Vigouroux,65,66
Tom James,63,65
Omar Beckles,65,65
Jamie McCartL,65,70
Rob Hunt,63,63
Darren Pratley,61,61
Idris El MizouniL,64,70
Theo Archibald,63,66
Paul Smyth,66,68
George Moncur,64,64
Charlie KelmanL,61,73
Ruel Sotiriou,62,68
Jordan Brown,57,64
Shadrach Ogie,61,69
Jayden Sweeney,57,66
Sam Sargeant,57,60
Aaron Drinan,61,66
Stephen Duke-McKennaL,59,68
Craig Clay,61,61
Adam Thompson,61,61
Jordan Lyden,60,60
Kieran SadlierL,63,63
Ed TurnsL,59,76
Anthony Georgiou,59,62
Zech Obiero,56,67
Rhys Byrne,55,66
Sonny Fish,54,65
Dan Happe,64,67
